LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Thu May 28 16:51:23 +0800 2026
 450 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.609499 28.610500  xlo xhi
 -0.600500 28.599501  ylo yhi
 -0.595500 28.604501  zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H
# 3  O

 Masses

 1 12.010700 # C
 2 1.007940 # H
 3 15.999400 # O

 Atoms # charge

386 3 0.000000 22.384001 27.827000 9.939000 # O
387 3 0.000000 15.319000 27.385000 12.740000 # O
388 3 0.000000 15.957000 27.992001 11.983000 # O
389 3 0.000000 16.879999 16.836000 11.607000 # O
390 3 0.000000 18.040001 16.820999 11.554000 # O
391 3 0.000000 12.291000 10.233000 17.242001 # O
392 3 0.000000 13.073000 9.575000 17.794001 # O
393 3 0.000000 0.182000 20.500000 20.914000 # O
394 3 0.000000 0.110000 19.586000 21.625999 # O
395 3 0.000000 14.189000 5.482000 13.318000 # O
396 3 0.000000 13.657000 6.512000 13.255000 # O
397 3 0.000000 16.143999 4.844000 7.961000 # O
398 3 0.000000 16.700001 5.435000 7.131000 # O
399 3 0.000000 17.215000 17.605000 18.237000 # O
400 3 0.000000 16.802999 16.533001 18.063999 # O
401 3 0.000000 17.702000 23.979000 15.468000 # O
402 3 0.000000 17.120001 24.673000 16.194000 # O
403 3 0.000000 9.454000 13.871000 15.422000 # O
404 3 0.000000 9.259000 15.002000 15.244000 # O
405 3 0.000000 14.501000 24.966999 8.083000 # O
406 3 0.000000 13.361000 25.079000 7.895000 # O
407 3 0.000000 10.705000 27.420000 2.856000 # O
408 3 0.000000 10.908000 26.621000 3.673000 # O
409 3 0.000000 17.927999 9.001000 13.366000 # O
410 3 0.000000 19.035999 8.983000 13.023000 # O
411 3 0.000000 12.652000 4.065000 3.533000 # O
412 3 0.000000 12.213000 5.128000 3.691000 # O
413 3 0.000000 16.305000 18.051001 9.859000 # O
414 3 0.000000 16.433001 18.285000 8.729000 # O
415 3 0.000000 21.525999 19.610001 2.823000 # O
416 3 0.000000 20.782000 18.721001 2.899000 # O
417 3 0.000000 13.967000 26.211000 11.231000 # O
418 3 0.000000 14.158000 25.247999 11.852000 # O
419 3 0.000000 27.000999 0.010000 14.624000 # O
420 3 0.000000 27.990000 0.554000 14.350000 # O
421 3 0.000000 8.992000 22.077999 20.351999 # O
422 3 0.000000 9.241000 21.714001 21.426001 # O
423 3 0.000000 0.172000 12.726000 25.743999 # O
424 3 0.000000 0.809000 11.840000 25.347000 # O
425 3 0.000000 22.797001 14.673000 2.399000 # O
426 3 0.000000 22.249001 15.357000 3.161000 # O
427 3 0.000000 19.865999 24.416000 11.076000 # O
428 3 0.000000 19.834999 25.447001 10.543000 # O
429 3 0.000000 8.096000 2.475000 1.348000 # O
430 3 0.000000 7.077000 2.914000 1.007000 # O
431 3 0.000000 3.967000 0.078000 13.908000 # O
432 3 0.000000 4.036000 0.000000 12.751000 # O
433 3 0.000000 7.638000 8.093000 22.629999 # O
434 3 0.000000 6.673000 8.735000 22.698999 # O
435 3 0.000000 6.098000 13.992000 4.507000 # O
436 3 0.000000 7.156000 13.539000 4.355000 # O
437 3 0.000000 14.475000 2.980000 16.618999 # O
438 3 0.000000 15.633000 2.913000 16.650000 # O
439 3 0.000000 16.784000 5.387000 4.591000 # O
440 3 0.000000 16.403000 6.399000 4.169000 # O
441 3 0.000000 0.011000 8.405000 11.280000 # O
442 3 0.000000 0.012000 9.565000 11.319000 # O
443 3 0.000000 22.041000 16.587000 18.114000 # O
444 3 0.000000 21.285000 16.209999 17.316000 # O
445 3 0.000000 27.902000 5.800000 5.077000 # O
446 3 0.000000 27.900000 6.957000 4.980000 # O
447 3 0.000000 8.937000 18.931000 1.158000 # O
448 3 0.000000 8.095000 19.659000 1.489000 # O
449 3 0.000000 10.740000 22.961000 9.960000 # O
450 3 0.000000 11.453000 23.434000 10.745000 # O

